Date Of Stop,Month,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Personal Injury,Property Damage,Fatal,Commercial License,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
7/12/2017,Jul-17,12:11:00,MCP,"2nd district, Bethesda",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,OLD GEORGETOWN RD @ TUCKERMAN LANE,38.99529333,-77.16616833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2004,ACURA,3.5RL,BLACK,Citation,21-1124.2(d2),Transportation Article,No,ASIAN,F,POTOMAC,MD,MD,B - Unmarked Patrol,"(38.9952933333333, -77.1661683333333)"
7/12/2017,Jul-17,10:03:00,MCP,"2nd district, Bethesda",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,RIVER RD @ HALL RD,38.99529333,-77.16616833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,DC,03 - Station Wagon,2014,LINCOLN,MKT,BLACK,Warning,21-1124.2(d2),Transportation Article,No,HISPANIC,M,MONTGOMERY VILLAGE,MD,MD,B - Unmarked Patrol,"(38.9952933333333, -77.1661683333333)"
7/12/2017,Jul-17,10:57:00,MCP,"2nd district, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,CLARA BARTON PKWY @ LOCK 6,38.99529333,-77.16616833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,VA,02 - Automobile,2008,AUDI,A6,BLACK,Warning,21-801.1,Transportation Article,No,WHITE,M,RESTON,VA,VA,H - Unmarked Moving Radar (Stationary),"(38.9952933333333, -77.1661683333333)"
7/12/2017,Jul-17,11:03:00,MCP,"2nd district, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH,CLARA BARTON PKWY @ LOCK 6,38.99529333,-77.16616833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,IN,02 - Automobile,2016,DODGE,VAN,BEIGE,Warning,21-801.1,Transportation Article,No,WHITE,M,GERMANTOWN,MD,MD,H - Unmarked Moving Radar (Stationary),"(38.9952933333333, -77.1661683333333)"
7/12/2017,Jul-17,11:49:00,MCP,"2nd district, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 55 MPH,270 @ FALLS RD,38.99529333,-77.16616833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2007,BMW,335I,SILVER,Warning,21-801.1,Transportation Article,No,WHITE,F,BOYDS,MD,MD,J - Unmarked Moving Radar (Moving),"(38.9952933333333, -77.1661683333333)"
7/12/2017,Jul-17,7:46:00,MCP,"3rd district, Silver Spring",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,16TH ST / COLESVILLE RD.,38.994545,-77.03398667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2005,TOYT,COROLLA 4S,GRAY,Warning,16-116(a),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.994545, -77.0339866666667)"
7/12/2017,Jul-17,7:46:00,MCP,"3rd district, Silver Spring",STOP LIGHTS (*),16TH ST / COLESVILLE RD.,38.994545,-77.03398667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2005,TOYT,COROLLA 4S,GRAY,ESERO,64*,,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.994545, -77.0339866666667)"
7/12/2017,Jul-17,11:51:00,MCP,"3rd district, Silver Spring",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,WAYNE AVE @ GEORGIA AVE,38.994535,-77.02587833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2001,TOYOTA,COROLLA,BEIGE,Citation,13-411(f),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.994535, -77.0258783333333)"
7/12/2017,Jul-17,11:51:00,MCP,"3rd district, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,WAYNE AVE @ GEORGIA AVE,38.994535,-77.02587833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2001,TOYOTA,COROLLA,BEIGE,Warning,13-411(d),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.994535, -77.0258783333333)"
7/12/2017,Jul-17,10:33:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,1305 EAST WEST HWY,38.99331833,-77.03354,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2010,TOYT,COROLLA,GRAY,Citation,21-502(a2),Transportation Article,No,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9933183333333, -77.03354)"
7/12/2017,Jul-17,18:54:00,MCP,"2nd district, Bethesda",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,EAST WEST HWY/TWIN FORKS LN,38.99283333,-77.06586,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2014,DODGE,RAM VAN,WHITE,Warning,13-411(f),Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.9928333333333, -77.06586)"
7/12/2017,Jul-17,18:54:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,EAST WEST HWY/TWIN FORKS LN,38.99283333,-77.06586,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2014,DODGE,RAM VAN,WHITE,Warning,13-411(d),Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.9928333333333, -77.06586)"
7/12/2017,Jul-17,18:54:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,EAST WEST HWY/TWIN FORKS LN,38.99283333,-77.06586,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2014,DODGE,RAM VAN,WHITE,Warning,13-401(h),Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.9928333333333, -77.06586)"
7/12/2017,Jul-17,11:10:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO STOP FOR PEDESTRIAN IN CROSSWALK,1305 EAST WEST HWY,38.992645,-77.03071167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,VA,02 - Automobile,2016,HONDA,CRV,BLACK,Warning,21-502(a2),Transportation Article,No,ASIAN,F,HERNDON,VA,VA,A - Marked Patrol,"(38.992645, -77.0307116666667)"
7/12/2017,Jul-17,2:46:00,MCP,"2nd district, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 45 MPH,RIVER RD WB AT ROYAL DOMINION DR,38.99108833,-77.15605,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,VA,02 - Automobile,2004,AUDI,A4,RED,Warning,21-801.1,Transportation Article,No,HISPANIC,M,ARLINGTON,VA,VA,Q - Marked Laser,"(38.9910883333333, -77.15605)"
7/12/2017,Jul-17,12:33:00,MCP,"2nd district, Bethesda",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,CONNECTICUT AVE/DUNLOP ST,38.99044233,-77.0772625,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2016,NISSAN,ALTIMA,WHITE,Warning,16-112(c),Transportation Article,No,WHITE,F,DARNESTOWN,MD,MD,A - Marked Patrol,"(38.9904423333333, -77.0772625)"
7/12/2017,Jul-17,12:33:00,MCP,"2nd district, Bethesda",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,CONNECTICUT AVE/DUNLOP ST,38.99044233,-77.0772625,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2016,NISSAN,ALTIMA,WHITE,Warning,21-1124.2(d2),Transportation Article,No,WHITE,F,DARNESTOWN,MD,MD,A - Marked Patrol,"(38.9904423333333, -77.0772625)"
7/12/2017,Jul-17,20:55:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,RIVER ROAD AT BURDETTE ROAD,38.99019833,-77.15284,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2000,HONDA,ACCORD,GREEN,Citation,13-401(h),Transportation Article,No,BLACK,M,BALTIMORE,MD,PA,A - Marked Patrol,"(38.9901983333333, -77.15284)"
7/12/2017,Jul-17,20:55:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,RIVER ROAD AT BURDETTE ROAD,38.99019833,-77.15284,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2000,HONDA,ACCORD,GREEN,Citation,13-411(d),Transportation Article,No,BLACK,M,BALTIMORE,MD,PA,A - Marked Patrol,"(38.9901983333333, -77.15284)"
7/12/2017,Jul-17,20:55:00,MCP,"2nd district, Bethesda",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,RIVER ROAD AT BURDETTE ROAD,38.99019833,-77.15284,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2000,HONDA,ACCORD,GREEN,Citation,16-116(a),Transportation Article,No,BLACK,M,BALTIMORE,MD,PA,A - Marked Patrol,"(38.9901983333333, -77.15284)"
7/12/2017,Jul-17,21:21:00,MCP,"2nd district, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 39 MPH IN A POSTED 30 MPH ZONE,EB EAST-WEST HWY / EDGEVALE ST,38.98901333,-77.07673167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2005,VOLVO,S40,SILVER,Citation,21-801.1,Transportation Article,No,WHITE,M,HUNTINGTOWN,MD,MD,Q - Marked Laser,"(38.9890133333333, -77.0767316666667)"
7/12/2017,Jul-17,21:21:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY 50/30,EB EAST-WEST HWY / EDGEVALE ST,38.98901333,-77.07673167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2005,VOLVO,S40,SILVER,Citation,21-801(a),Transportation Article,No,WHITE,M,HUNTINGTOWN,MD,MD,Q - Marked Laser,"(38.9890133333333, -77.0767316666667)"
7/12/2017,Jul-17,20:32:00,MCP,"2nd district, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 39 MPH IN A POSTED 30 MPH ZONE,EB EAST-WEST HWY / EDGEVALE ST,38.98799667,-77.08071,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,NJ,02 - Automobile,2011,TOYOTA,CAMRY,"BLUE, LIGHT",Citation,21-801.1,Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,Q - Marked Laser,"(38.9879966666667, -77.08071)"
7/12/2017,Jul-17,20:32:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY 51/30,EB EAST-WEST HWY / EDGEVALE ST,38.98799667,-77.08071,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,NJ,02 - Automobile,2011,TOYOTA,CAMRY,"BLUE, LIGHT",Warning,21-801(a),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,Q - Marked Laser,"(38.9879966666667, -77.08071)"
7/12/2017,Jul-17,20:18:00,MCP,"2nd district, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 48 MPH IN A POSTED 30 MPH ZONE,E BOUND E/W HWY AT EDGEVALE ST,38.98793333,-77.07941167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2011,NISSAN,ALTIMA,RED,Citation,21-801.1,Transportation Article,No,WHITE,F,BETHESDA,MD,MD,Q - Marked Laser,"(38.9879333333333, -77.0794116666667)"
7/12/2017,Jul-17,20:21:00,MCP,"2nd district, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,EB EAST WEST HWY/ EDGEVALE STREET,38.98790167,-77.07857,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,DC,02 - Automobile,1998,AUDI,A6,GREEN,Warning,21-801.1,Transportation Article,No,WHITE,M,WASHINGTON,DC,DC,Q - Marked Laser,"(38.9879016666667, -77.07857)"
7/12/2017,Jul-17,21:00:00,MCP,"2nd district, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 46 MPH IN A POSTED 30 MPH ZONE,E BOUND E/W HWY AT EDGEVALE ST,38.9879,-77.07757,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2011,MAZDA,3 HATCHBACK,"BLUE, LIGHT",Citation,21-801.1,Transportation Article,No,WHITE,M,ELLICOTT CITY,MD,MD,Q - Marked Laser,"(38.9879, -77.07757)"
7/12/2017,Jul-17,20:31:00,MCP,"2nd district, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 39 MPH IN A POSTED 30 MPH ZONE,E BOUND E/W HWY AT EDGEVALE ST,38.98789667,-77.07869167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,05 - Light Duty Truck,2015,HONDA,CR-V,BLACK,Citation,21-801.1,Transportation Article,No,WHITE,F,BETHESDA,MD,MD,Q - Marked Laser,"(38.9878966666667, -77.0786916666667)"
7/12/2017,Jul-17,20:28:00,MCP,"2nd district, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 39 MPH IN A POSTED 30 MPH ZONE,EB EAST WEST HWY/ EDGEVALE STREET,38.987865,-77.07950333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2011,HONDA,CRV,GRAY,Citation,21-801.1,Transportation Article,No,WHITE,M,CHEVY CHASE,MD,MD,Q - Marked Laser,"(38.987865, -77.0795033333333)"
7/12/2017,Jul-17,14:37:00,MCP,"2nd district, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,EB EAST-WEST HWY / EDGEVALE ST,38.98786,-77.07862833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2007,HONDA,CIVIC,RED,Warning,21-801.1,Transportation Article,No,WHITE,M,HYATTSVILLE,MD,MD,Q - Marked Laser,"(38.98786, -77.0786283333333)"
7/12/2017,Jul-17,14:36:00,MCP,"2nd district, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 50 MPH IN A POSTED 30 MPH ZONE,E BOUND E/W HWY AT EDGEVALE ST,38.987855,-77.07827333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2014,LEXUS,ES 350,BLACK,Citation,21-801.1,Transportation Article,No,WHITE,F,URBANA,MD,MD,Q - Marked Laser,"(38.987855, -77.0782733333333)"
7/12/2017,Jul-17,21:34:00,MCP,"2nd district, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,E BOUND E/W HWY AT EDGEVALE ST,38.98751,-77.07722833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,DC,05 - Light Duty Truck,2007,CHEVROLET,TAHOE,SILVER,Warning,21-801.1,Transportation Article,No,HISPANIC,M,WASHINGTON,DC,DC,Q - Marked Laser,"(38.98751, -77.0772283333333)"
7/12/2017,Jul-17,21:34:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY,E BOUND E/W HWY AT EDGEVALE ST,38.98751,-77.07722833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,DC,05 - Light Duty Truck,2007,CHEVROLET,TAHOE,SILVER,Warning,21-801(a),Transportation Article,No,HISPANIC,M,WASHINGTON,DC,DC,Q - Marked Laser,"(38.98751, -77.0772283333333)"
7/12/2017,Jul-17,20:58:00,MCP,"2nd district, Bethesda",EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH,EB EAST WEST HWY/ EDGEVALE STREET,38.98704167,-77.07958,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2011,AUDI,4S,GRAY,Warning,21-801.1,Transportation Article,No,WHITE,M,CHEVY CHASE,MD,MD,Q - Marked Laser,"(38.9870416666667, -77.07958)"
7/12/2017,Jul-17,22:47:00,MCP,"2nd district, Bethesda",DRIVER CHANGING LANES WHEN UNSAFE,OLD GEORGETOWN @ SAINT ELMO AVE,38.986555,-77.09741667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2016,TOYOTA,COROLLA,SILVER,Citation,21-309(b),Transportation Article,No,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.986555, -77.0974166666667)"
7/12/2017,Jul-17,22:47:00,MCP,"2nd district, Bethesda","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",OLD GEORGETOWN @ SAINT ELMO AVE,38.986555,-77.09741667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2016,TOYOTA,COROLLA,SILVER,Warning,22-201.1,Transportation Article,No,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.986555, -77.0974166666667)"
7/12/2017,Jul-17,22:47:00,MCP,"2nd district, Bethesda",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,OLD GEORGETOWN @ SAINT ELMO AVE,38.986555,-77.09741667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2016,TOYOTA,COROLLA,SILVER,Warning,13-409(b),Transportation Article,No,OTHER,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.986555, -77.0974166666667)"
7/12/2017,Jul-17,21:02:00,MCP,"2nd district, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 39 MPH IN A POSTED 30 MPH ZONE,WB EAST-WEST HWY / EDGEVALE ST,38.98531,-77.08984667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2011,TOYOTA,COROLLA,BLUE,Citation,21-801.1,Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,Q - Marked Laser,"(38.98531, -77.0898466666667)"
7/12/2017,Jul-17,21:02:00,MCP,"2nd district, Bethesda",DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY 45/30,WB EAST-WEST HWY / EDGEVALE ST,38.98531,-77.08984667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2011,TOYOTA,COROLLA,BLUE,Warning,21-801(a),Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,Q - Marked Laser,"(38.98531, -77.0898466666667)"
7/12/2017,Jul-17,21:02:00,MCP,"2nd district, Bethesda",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,WB EAST-WEST HWY / EDGEVALE ST,38.98531,-77.08984667,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2011,TOYOTA,COROLLA,BLUE,Warning,13-409(b),Transportation Article,No,BLACK,F,SILVER SPRING,MD,MD,Q - Marked Laser,"(38.98531, -77.0898466666667)"
7/12/2017,Jul-17,10:18:00,MCP,"2nd district, Bethesda",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,355@ MONTGOMERY,38.98386333,-77.09075833,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2013,HONDA,PILOT,WHITE,Warning,21-1124.2(d2),Transportation Article,No,BLACK,F,POTOMAC,MD,MD,A - Marked Patrol,"(38.9838633333333, -77.0907583333333)"
7/12/2017,Jul-17,23:40:00,MCP,"2nd district, Bethesda",DRIVER SPINNING WHEELS,7539 WISCONSIN AVE,38.98382833,-77.09276,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2002,TOYOTA,HIGHLANEE,TAN,Citation,21-1117(c),Transportation Article,No,WHITE,M,CHEVY CHASE,MD,MD,A - Marked Patrol,"(38.9838283333333, -77.09276)"
7/12/2017,Jul-17,23:40:00,MCP,"2nd district, Bethesda",FAILURE VEH. TO YIELD INTERSECTION RIGHT-OF-WAY TO ANOTHER VEH.,7539 WISCONSIN AVE,38.98382833,-77.09276,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2002,TOYOTA,HIGHLANEE,TAN,Warning,21-401,Transportation Article,No,WHITE,M,CHEVY CHASE,MD,MD,A - Marked Patrol,"(38.9838283333333, -77.09276)"
7/12/2017,Jul-17,16:11:00,MCP,"2nd district, Bethesda",FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS,7135 WISCONSIN AVE,38.980665,-77.09217333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2015,FORD,ESCAPE,GRAY,Citation,16-116(a),Transportation Article,No,WHITE,F,WASHINGTON,DC,DC,A - Marked Patrol,"(38.980665, -77.0921733333333)"
7/12/2017,Jul-17,16:11:00,MCP,"2nd district, Bethesda",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,7135 WISCONSIN AVE,38.980665,-77.09217333,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2015,FORD,ESCAPE,GRAY,Warning,13-411(f),Transportation Article,No,WHITE,F,WASHINGTON,DC,DC,A - Marked Patrol,"(38.980665, -77.0921733333333)"
7/12/2017,Jul-17,23:31:00,MCP,"2nd district, Bethesda",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,RIVER RD @ GOLDSBORO RD,38.972345,-77.121095,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,VA,02 - Automobile,2006,FORD,MUSTANG,BLACK,Warning,22-204(f),Transportation Article,No,WHITE,F,WASHINGTON,DC,DC,A - Marked Patrol,"(38.972345, -77.121095)"
7/12/2017,Jul-17,23:03:00,MCP,"2nd district, Bethesda",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,RIVER RD @ SPRINDFIELD DR,38.97006167,-77.11344167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2005,NISS,TK,RED,Warning,22-204(f),Transportation Article,No,WHITE,M,NEW MARKET,MD,MD,A - Marked Patrol,"(38.9700616666667, -77.1134416666667)"
7/12/2017,Jul-17,23:03:00,MCP,"2nd district, Bethesda",HEADLIGHTS (*),RIVER RD @ SPRINDFIELD DR,38.97006167,-77.11344167,No Accident,No Personal Injury,No Property Damage,Not Fatal,No Commercial License,Not Alchol Related,Not in a Work Zone,MD,02 - Automobile,2005,NISS,TK,RED,ESERO,55*,,No,WHITE,M,NEW MARKET,MD,MD,A - Marked Patrol,"(38.9700616666667, -77.1134416666667)"
